order_id,customer_id,order_date,payment_method,payment_status,total_amount,discount_applied,order_status
4302,2028,2025-12-18,Cash on Delivery,Success,600.0,0.0,Delivered
4303,2037,2025-12-18,Easypaisa,Success,25790.0,0.0,Delivered
4304,2286,2025-12-18,Cash on Delivery,Success,108272.5,19827.5,Delivered
4305,198,2025-12-19,JazzCash,Success,5013.0,557.0,Delivered
4306,385,2025-12-19,Cash on Delivery,Success,29735.0,1565.0,Delivered
4307,676,2025-12-19,Cash on Delivery,Success,12958.0,682.0,Returned
4308,697,2025-12-19,Cash on Delivery,Success,7130.0,0.0,Delivered
4309,753,2025-12-19,Cash on Delivery,Success,54841.5,2168.5,Delivered
4310,1278,2025-12-19,Cash on Delivery,Success,16510.0,0.0,Delivered
4311,1309,2025-12-19,Cash on Delivery,Success,531.0,59.0,Delivered
4312,1476,2025-12-19,Cash on Delivery,Success,40422.0,3488.0,Delivered
4313,2390,2025-12-19,Cash on Delivery,Success,42320.0,0.0,Returned
4314,2404,2025-12-19,Credit/Debit Card,Success,1520.0,0.0,Delivered
4315,2417,2025-12-19,Cash on Delivery,Success,60637.0,253.0,Delivered
4316,56,2025-12-20,Cash on Delivery,Success,1700.0,0.0,Returned
4317,154,2025-12-20,Easypaisa,Success,37140.0,3940.0,Delivered
4318,282,2025-12-20,Credit/Debit Card,Success,53713.0,2827.0,Delivered
4319,590,2025-12-20,Cash on Delivery,Success,4636.0,244.0,Delivered
4320,613,2025-12-20,Cash on Delivery,Success,350.0,0.0,Delivered
4321,739,2025-12-20,Cash on Delivery,Success,2530.0,0.0,Returned
4322,828,2025-12-20,Easypaisa,Success,590.0,0.0,Delivered
4323,928,2025-12-20,Cash on Delivery,Success,1350.0,0.0,Delivered
4324,1340,2025-12-20,Cash on Delivery,Success,4080.0,0.0,Delivered
4325,1340,2025-12-20,JazzCash,Success,7228.0,382.0,Delivered
4326,1390,2025-12-20,Easypaisa,Success,30170.0,0.0,Delivered
4327,2020,2025-12-20,Cash on Delivery,Success,256.5,13.5,Returned
4328,2413,2025-12-20,Cash on Delivery,Success,38935.0,35.0,Delivered
4329,156,2025-12-21,JazzCash,Success,29340.5,1289.5,Delivered
4330,725,2025-12-21,Cash on Delivery,Success,3287.0,173.0,Delivered
4331,758,2025-12-21,Easypaisa,Success,4080.0,0.0,Cancelled
4332,823,2025-12-21,Easypaisa,Success,1215.0,135.0,Delivered
4333,843,2025-12-21,Easypaisa,Success,2530.0,0.0,Delivered
4334,871,2025-12-21,Cash on Delivery,Success,665.0,35.0,Returned
4335,1088,2025-12-21,Cash on Delivery,Success,5348.0,912.0,Delivered
4336,1122,2025-12-21,Credit/Debit Card,Success,102177.0,11353.0,Delivered
4337,1132,2025-12-21,Cash on Delivery,Success,41458.0,2182.0,Delivered
4338,1492,2025-12-21,Easypaisa,Success,56540.0,0.0,Delivered
4339,1543,2025-12-21,Cash on Delivery,Success,280.0,70.0,Delivered
4340,2197,2025-12-21,Credit/Debit Card,Success,109748.0,8952.0,Delivered
4341,2232,2025-12-21,JazzCash,Success,5013.0,557.0,Delivered
4342,2450,2025-12-21,JazzCash,Success,1680.0,0.0,Delivered
4343,2464,2025-12-21,JazzCash,Success,100342.0,17508.0,Delivered
4344,162,2025-12-22,JazzCash,Success,58360.0,0.0,Delivered
4345,823,2025-12-22,Cash on Delivery,Success,28170.0,3130.0,Returned
4346,1168,2025-12-22,Cash on Delivery,Success,124164.5,6645.5,Cancelled
4347,1497,2025-12-22,Easypaisa,Success,117266.0,414.0,Delivered
4348,1519,2025-12-22,Easypaisa,Success,110370.0,0.0,Delivered
4349,1905,2025-12-22,Cash on Delivery,Success,1560.0,0.0,Returned
4350,2020,2025-12-22,Cash on Delivery,Success,1350.0,0.0,Delivered
4351,2149,2025-12-22,Cash on Delivery,Success,3933.0,207.0,Delivered
4352,2196,2025-12-22,Cash on Delivery,Success,26605.0,4695.0,Delivered
4353,2335,2025-12-22,Cash on Delivery,Success,82210.0,0.0,Returned
4354,2376,2025-12-22,Credit/Debit Card,Success,1501.0,79.0,Delivered
4355,2421,2025-12-22,Cash on Delivery,Success,93814.5,16555.5,Delivered
4356,70,2025-12-23,Easypaisa,Success,1768.0,312.0,Delivered
4357,101,2025-12-23,Easypaisa,Success,29556.0,3284.0,Delivered
4358,283,2025-12-23,Cash on Delivery,Success,14783.5,746.5,Delivered
4359,405,2025-12-23,Cash on Delivery,Success,2862.0,318.0,Delivered
4360,630,2025-12-23,Cash on Delivery,Success,3180.0,0.0,Delivered
4361,701,2025-12-23,JazzCash,Success,2299.0,121.0,Delivered
4362,725,2025-12-23,Cash on Delivery,Success,14930.0,0.0,Returned
4363,1132,2025-12-23,Cash on Delivery,Success,1615.0,85.0,Delivered
4364,1305,2025-12-23,Cash on Delivery,Success,24795.0,1305.0,Returned
4365,1492,2025-12-23,Credit/Debit Card,Success,72613.5,12046.5,Delivered
4366,1852,2025-12-23,Cash on Delivery,Success,1680.0,0.0,Returned
4367,1967,2025-12-23,Credit/Debit Card,Success,3672.0,408.0,Delivered
4368,1973,2025-12-23,JazzCash,Success,220587.5,25942.5,Delivered
4369,2046,2025-12-23,JazzCash,Success,790.0,0.0,Delivered
4370,2114,2025-12-23,Cash on Delivery,Success,35460.0,3940.0,Delivered
4371,2383,2025-12-23,Cash on Delivery,Success,1700.0,0.0,Delivered
4372,30,2025-12-24,Cash on Delivery,Success,2675.0,105.0,Delivered
4373,279,2025-12-24,Credit/Debit Card,Success,6621.0,609.0,Delivered
4374,390,2025-12-24,Easypaisa,Success,4932.0,318.0,Delivered
4375,676,2025-12-24,Cash on Delivery,Success,86325.0,255.0,Delivered
4376,697,2025-12-24,Cash on Delivery,Success,83552.5,18177.5,Cancelled
4377,862,2025-12-24,Easypaisa,Success,110370.0,0.0,Delivered
4378,999,2025-12-24,Cash on Delivery,Success,86901.0,5179.0,Delivered
4379,1035,2025-12-24,Cash on Delivery,Success,590.0,0.0,Delivered
4380,1115,2025-12-24,Cash on Delivery,Success,82545.5,4204.5,Delivered
4381,1403,2025-12-24,Easypaisa,Success,1282.5,67.5,Delivered
4382,1806,2025-12-24,Easypaisa,Success,83256.0,1114.0,Delivered
4383,188,2025-12-25,Easypaisa,Success,11935.0,885.0,Delivered
4384,380,2025-12-25,Cash on Delivery,Success,112789.5,3580.5,Returned
4385,743,2025-12-25,Cash on Delivery,Success,472.0,118.0,Delivered
4386,990,2025-12-25,Cash on Delivery,Success,27347.0,4693.0,Delivered
4387,1103,2025-12-25,Cash on Delivery,Success,2530.0,0.0,Delivered
4388,1185,2025-12-25,Cash on Delivery,Success,1350.0,0.0,Delivered
4389,1956,2025-12-25,Cash on Delivery,Success,153210.0,16990.0,Delivered
4390,2128,2025-12-25,Cash on Delivery,Success,1444.0,76.0,Delivered
4391,2439,2025-12-25,Cash on Delivery,Success,3468.0,612.0,Delivered
4392,287,2025-12-26,JazzCash,Success,32450.0,0.0,Delivered
4393,312,2025-12-26,Cash on Delivery,Success,12250.0,0.0,Delivered
4394,770,2025-12-26,Cash on Delivery,Success,4534.0,356.0,Delivered
4395,824,2025-12-26,Cash on Delivery,Success,142644.0,7566.0,Returned
4396,1573,2025-12-26,Cash on Delivery,Success,1428.0,252.0,Delivered
4397,1849,2025-12-26,Cash on Delivery,Success,790.0,0.0,Delivered
4398,1974,2025-12-26,Cash on Delivery,Success,134036.0,84.0,Delivered
4399,2358,2025-12-26,Cash on Delivery,Success,214007.5,4552.5,Delivered
4400,2423,2025-12-26,Credit/Debit Card,Success,3021.0,159.0,Delivered
4401,2450,2025-12-26,Easypaisa,Success,1615.0,85.0,Delivered
4402,2482,2025-12-26,JazzCash,Success,74943.5,3916.5,Cancelled
4403,894,2025-12-27,Cash on Delivery,Success,3160.0,0.0,Delivered
4404,985,2025-12-27,Cash on Delivery,Success,1720.0,0.0,Returned
4405,1044,2025-12-27,Credit/Debit Card,Success,168180.0,0.0,Delivered
4406,1070,2025-12-27,JazzCash,Success,42320.0,0.0,Delivered
4407,1288,2025-12-27,Cash on Delivery,Success,84640.0,0.0,Returned
4408,1482,2025-12-27,Cash on Delivery,Success,1680.0,0.0,Delivered
4409,1600,2025-12-27,Cash on Delivery,Success,113003.0,2827.0,Returned
4410,1772,2025-12-27,Cash on Delivery,Success,8160.0,0.0,Delivered
4411,1782,2025-12-27,Cash on Delivery,Success,6006.0,174.0,Returned
4412,2146,2025-12-27,Cash on Delivery,Success,270.0,0.0,Delivered
4413,2265,2025-12-27,Cash on Delivery,Success,5040.0,0.0,Delivered
4414,2300,2025-12-27,JazzCash,Success,3180.0,0.0,Delivered
4415,2300,2025-12-27,Cash on Delivery,Success,790.0,0.0,Delivered
4416,135,2025-12-28,Cash on Delivery,Success,5580.0,0.0,Returned
4417,489,2025-12-28,Cash on Delivery,Success,28186.5,1483.5,Cancelled
4418,786,2025-12-28,Cash on Delivery,Success,6066.0,234.0,Delivered
4419,874,2025-12-28,Cash on Delivery,Success,39033.0,4337.0,Returned
4420,893,2025-12-28,Easypaisa,Success,53713.0,2827.0,Delivered
4421,901,2025-12-28,Cash on Delivery,Success,43520.0,0.0,Returned
4422,990,2025-12-28,Easypaisa,Success,2864.0,366.0,Delivered
4423,1115,2025-12-28,Cash on Delivery,Success,2527.0,133.0,Delivered
4424,1343,2025-12-28,Cash on Delivery,Success,8116.0,524.0,Returned
4425,1557,2025-12-28,Cash on Delivery,Success,600.0,0.0,Delivered
4426,1684,2025-12-28,Cash on Delivery,Success,2152.0,538.0,Delivered
4427,1702,2025-12-28,Cash on Delivery,Success,13408.5,1531.5,Delivered
4428,1767,2025-12-28,JazzCash,Success,43265.0,1305.0,Delivered
4429,2389,2025-12-28,Cash on Delivery,Success,1215.0,135.0,Returned
4430,2450,2025-12-28,Easypaisa,Success,256.5,13.5,Delivered
4431,196,2025-12-29,Credit/Debit Card,Success,2196.0,244.0,Delivered
4432,406,2025-12-29,Cash on Delivery,Success,4312.0,208.0,Delivered
4433,800,2025-12-29,Cash on Delivery,Success,2844.0,316.0,Returned
4434,1284,2025-12-29,Easypaisa,Success,5095.0,135.0,Delivered
4435,1309,2025-12-29,Cash on Delivery,Success,39033.0,4337.0,Delivered
4436,1697,2025-12-29,Cash on Delivery,Success,1790.0,0.0,Returned
4437,1827,2025-12-29,Cash on Delivery,Success,40204.0,2116.0,Delivered
4438,1858,2025-12-29,Cash on Delivery,Success,37554.0,2406.0,Delivered
4439,2084,2025-12-29,Easypaisa,Success,229.5,40.5,Delivered
4440,2093,2025-12-29,Cash on Delivery,Success,2423.5,56.5,Delivered
4441,2112,2025-12-29,Cash on Delivery,Success,28067.5,4222.5,Delivered
4442,2313,2025-12-29,Cash on Delivery,Success,75681.0,8409.0,Delivered
4443,2433,2025-12-29,JazzCash,Success,1520.0,0.0,Delivered
4444,24,2025-12-30,JazzCash,Success,110370.0,0.0,Delivered
4445,823,2025-12-30,JazzCash,Success,100035.5,14154.5,Delivered
4446,923,2025-12-30,Easypaisa,Success,5358.0,282.0,Delivered
4447,1297,2025-12-30,JazzCash,Success,60240.0,0.0,Delivered
4448,1311,2025-12-30,Cash on Delivery,Success,270.0,0.0,Delivered
4449,1612,2025-12-30,Cash on Delivery,Success,32230.0,0.0,Delivered
4450,1779,2025-12-30,Cash on Delivery,Success,350.0,0.0,Returned
4451,1991,2025-12-30,Cash on Delivery,Success,99020.0,0.0,Delivered
4452,2142,2025-12-30,Credit/Debit Card,Success,790.0,0.0,Delivered
4453,2171,2025-12-30,Cash on Delivery,Success,39400.0,0.0,Delivered
4454,2396,2025-12-30,Cash on Delivery,Success,3460.0,0.0,Delivered
4455,224,2025-12-31,Cash on Delivery,Success,1680.0,0.0,Delivered
4456,1223,2025-12-31,Easypaisa,Success,200942.0,17508.0,Delivered
4457,1507,2025-12-31,JazzCash,Success,30399.5,40.5,Delivered
4458,2241,2025-12-31,Cash on Delivery,Success,4590.0,510.0,Returned
4459,45,2026-01-01,Easypaisa,Success,42552.5,7137.5,Delivered
4460,93,2026-01-01,Easypaisa,Success,790.0,0.0,Delivered
4461,270,2026-01-01,Cash on Delivery,Success,1215.0,135.0,Delivered
4462,1147,2026-01-01,JazzCash,Success,1368.0,152.0,Delivered
4463,1228,2026-01-01,Easypaisa,Success,3903.0,347.0,Delivered
4464,1238,2026-01-01,Cash on Delivery,Success,4080.0,0.0,Delivered
4465,1747,2026-01-01,Cash on Delivery,Success,5230.0,0.0,Delivered
4466,1816,2026-01-01,Cash on Delivery,Success,103978.0,1272.0,Returned
4467,1973,2026-01-01,Cash on Delivery,Success,36496.5,3813.5,Delivered
4468,1978,2026-01-01,Cash on Delivery,Success,45232.0,11308.0,Returned
4469,2337,2026-01-01,JazzCash,Success,78594.0,11476.0,Delivered
4470,170,2026-01-02,Cash on Delivery,Success,1560.0,0.0,Delivered
4471,354,2026-01-02,Easypaisa,Success,15998.5,991.5,Delivered
4472,862,2026-01-02,JazzCash,Success,1664.0,416.0,Delivered
4473,1090,2026-01-02,Cash on Delivery,Success,38088.0,4232.0,Delivered
4474,1181,2026-01-02,Credit/Debit Card,Success,26413.0,6287.0,Delivered
4475,1509,2026-01-02,Cash on Delivery,Success,29077.0,173.0,Delivered
4476,1700,2026-01-02,Easypaisa,Success,7270.0,0.0,Delivered
4477,1756,2026-01-02,Cash on Delivery,Success,110695.0,4695.0,Returned
4478,1785,2026-01-02,JazzCash,Success,26046.5,13.5,Returned
4479,1893,2026-01-02,Cash on Delivery,Success,2318.0,122.0,Delivered
4480,2030,2026-01-02,Cash on Delivery,Success,36030.0,0.0,Delivered
4481,2031,2026-01-02,Credit/Debit Card,Success,1080.0,270.0,Delivered
4482,2290,2026-01-02,Cash on Delivery,Success,2440.0,0.0,Delivered
4483,2310,2026-01-02,Cash on Delivery,Success,31974.5,1515.5,Delivered
4484,32,2026-01-03,Easypaisa,Success,1350.0,0.0,Delivered
4485,60,2026-01-03,Cash on Delivery,Success,1130.0,0.0,Delivered
4486,64,2026-01-03,Cash on Delivery,Success,1350.0,0.0,Delivered
4487,448,2026-01-03,JazzCash,Success,2686.0,474.0,Delivered
4488,490,2026-01-03,Cash on Delivery,Success,69511.5,3658.5,Delivered
4489,725,2026-01-03,Credit/Debit Card,Success,28794.5,1515.5,Delivered
4490,1024,2026-01-03,Cash on Delivery,Success,1215.0,135.0,Delivered
4491,1035,2026-01-03,Cash on Delivery,Success,1700.0,0.0,Delivered
4492,1253,2026-01-03,Easypaisa,Success,70610.0,0.0,Delivered
4493,1385,2026-01-03,Cash on Delivery,Success,30170.0,0.0,Delivered
4494,2013,2026-01-03,Easypaisa,Failed,56540.0,0.0,Cancelled
4495,2037,2026-01-03,Easypaisa,Success,70920.0,7880.0,Delivered
4496,2142,2026-01-03,Cash on Delivery,Success,45312.0,488.0,Delivered
4497,2155,2026-01-03,Cash on Delivery,Success,30144.5,1515.5,Returned
4498,2327,2026-01-03,JazzCash,Success,11542.5,1837.5,Delivered
4499,136,2026-01-04,Cash on Delivery,Success,58360.0,0.0,Delivered
4500,224,2026-01-04,Cash on Delivery,Success,1350.0,0.0,Delivered
4501,893,2026-01-04,Cash on Delivery,Success,19231.0,759.0,Delivered
4502,945,2026-01-04,Cash on Delivery,Success,1326.0,234.0,Delivered
4503,1296,2026-01-04,Cash on Delivery,Success,208530.0,23170.0,Delivered
4504,1502,2026-01-04,Credit/Debit Card,Success,29556.0,3284.0,Delivered
4505,1524,2026-01-04,Cash on Delivery,Success,3060.0,340.0,Delivered
4506,1712,2026-01-04,Easypaisa,Failed,2700.0,0.0,Cancelled
4507,1918,2026-01-04,Cash on Delivery,Success,56100.0,0.0,Delivered
4508,1999,2026-01-04,Cash on Delivery,Success,6148.0,672.0,Delivered
4509,2030,2026-01-04,JazzCash,Success,4522.0,798.0,Delivered
4510,2116,2026-01-04,Cash on Delivery,Success,58360.0,0.0,Delivered
4511,2119,2026-01-04,Cash on Delivery,Success,14320.0,0.0,Delivered
4512,2168,2026-01-04,Credit/Debit Card,Success,33490.0,5910.0,Delivered
4513,2177,2026-01-04,Easypaisa,Success,570.0,30.0,Delivered
4514,2335,2026-01-04,Cash on Delivery,Success,1350.0,0.0,Delivered
4515,876,2026-01-05,Cash on Delivery,Success,102940.0,0.0,Returned
4516,1126,2026-01-05,JazzCash,Success,3384.0,376.0,Delivered
4517,1449,2026-01-05,Easypaisa,Success,30170.0,0.0,Delivered
4518,1502,2026-01-05,Cash on Delivery,Success,270.0,0.0,Delivered
4519,1572,2026-01-05,Credit/Debit Card,Success,30906.0,3434.0,Delivered
4520,1881,2026-01-05,Cash on Delivery,Success,256.5,13.5,Returned
4521,2478,2026-01-05,Cash on Delivery,Success,23211.0,2579.0,Delivered
4522,345,2026-01-06,Cash on Delivery,Success,39061.5,3408.5,Delivered
4523,810,2026-01-06,JazzCash,Success,7082.0,158.0,Delivered
4524,932,2026-01-06,Credit/Debit Card,Success,600.0,0.0,Delivered
4525,998,2026-01-06,Cash on Delivery,Success,3360.0,0.0,Delivered
4526,1362,2026-01-06,JazzCash,Success,256.5,13.5,Delivered
4527,1383,2026-01-06,Cash on Delivery,Success,1513.0,267.0,Returned
4528,1476,2026-01-06,Easypaisa,Success,2420.0,0.0,Delivered
4529,1598,2026-01-06,Cash on Delivery,Success,28367.0,1493.0,Delivered
4530,1688,2026-01-06,Cash on Delivery,Success,32292.5,187.5,Delivered
4531,1826,2026-01-06,Cash on Delivery,Success,750.5,39.5,Delivered
4532,2116,2026-01-06,Cash on Delivery,Success,8402.0,488.0,Delivered
4533,2478,2026-01-06,Easypaisa,Success,31300.0,0.0,Delivered
4534,196,2026-01-07,Cash on Delivery,Success,2844.0,316.0,Delivered
4535,473,2026-01-07,Cash on Delivery,Success,2420.0,0.0,Delivered
4536,517,2026-01-07,Cash on Delivery,Success,1368.0,152.0,Delivered
4537,620,2026-01-07,Credit/Debit Card,Success,1147.5,202.5,Delivered
4538,908,2026-01-07,Cash on Delivery,Success,43940.0,30.0,Returned
4539,1327,2026-01-07,Easypaisa,Success,2260.0,0.0,Delivered
4540,1711,2026-01-07,Cash on Delivery,Success,72826.5,12613.5,Delivered
4541,1806,2026-01-07,JazzCash,Success,56540.0,0.0,Delivered
4542,1995,2026-01-07,Cash on Delivery,Success,2080.0,0.0,Delivered
4543,2390,2026-01-07,JazzCash,Success,40014.0,266.0,Delivered
4544,170,2026-01-08,Cash on Delivery,Success,30761.0,1619.0,Delivered
4545,228,2026-01-08,Cash on Delivery,Success,56540.0,0.0,Delivered
4546,632,2026-01-08,JazzCash,Success,144339.0,3031.0,Delivered
4547,742,2026-01-08,Credit/Debit Card,Success,350.0,0.0,Delivered
4548,1109,2026-01-08,Credit/Debit Card,Success,42320.0,0.0,Returned
4549,1198,2026-01-08,Cash on Delivery,Success,24277.5,4222.5,Returned
4550,1772,2026-01-08,JazzCash,Success,590.0,0.0,Delivered
4551,1912,2026-01-08,Easypaisa,Success,115850.0,0.0,Delivered
4552,1974,2026-01-08,Credit/Debit Card,Success,4880.0,0.0,Delivered
4553,2020,2026-01-08,Cash on Delivery,Success,51527.0,9093.0,Returned
4554,2379,2026-01-08,Easypaisa,Success,34231.5,1508.5,Delivered
4555,76,2026-01-09,Easypaisa,Success,12958.0,682.0,Delivered
4556,78,2026-01-09,Credit/Debit Card,Success,25464.5,2935.5,Delivered
4557,151,2026-01-09,Cash on Delivery,Success,510.0,90.0,Delivered
4558,224,2026-01-09,Credit/Debit Card,Success,9262.5,67.5,Delivered
4559,429,2026-01-09,Cash on Delivery,Success,13640.0,0.0,Delivered
4560,434,2026-01-09,Cash on Delivery,Success,32670.5,1719.5,Delivered
4561,507,2026-01-09,Credit/Debit Card,Success,93662.0,168.0,Delivered
4562,871,2026-01-09,Cash on Delivery,Success,1215.0,135.0,Returned
4563,910,2026-01-09,Cash on Delivery,Success,110370.0,0.0,Delivered
4564,1069,2026-01-09,Cash on Delivery,Success,4112.0,1028.0,Delivered
4565,1209,2026-01-09,JazzCash,Success,2660.0,0.0,Delivered
4566,1285,2026-01-09,Cash on Delivery,Success,5023.0,207.0,Returned
4567,1365,2026-01-09,Cash on Delivery,Success,42320.0,0.0,Delivered
4568,1560,2026-01-09,Cash on Delivery,Success,93970.0,1970.0,Delivered
4569,2037,2026-01-09,Cash on Delivery,Success,2442.0,238.0,Delivered
4570,2043,2026-01-09,Cash on Delivery,Success,14930.0,0.0,Returned
4571,2072,2026-01-09,Easypaisa,Success,29231.5,5158.5,Delivered
4572,2094,2026-01-09,Cash on Delivery,Success,82561.0,769.0,Delivered
4573,2228,2026-01-09,Credit/Debit Card,Success,21921.5,3868.5,Delivered
4574,342,2026-01-10,Credit/Debit Card,Success,7872.0,168.0,Delivered
4575,387,2026-01-10,Cash on Delivery,Success,3933.0,207.0,Delivered
4576,415,2026-01-10,Cash on Delivery,Success,501.5,88.5,Delivered
4577,442,2026-01-10,Cash on Delivery,Success,110370.0,0.0,Delivered
4578,926,2026-01-10,Credit/Debit Card,Success,43370.0,0.0,Delivered
4579,1306,2026-01-10,Easypaisa,Success,13050.0,0.0,Delivered
4580,1573,2026-01-10,JazzCash,Success,590.0,0.0,Delivered
4581,2333,2026-01-10,Cash on Delivery,Success,1863.0,207.0,Delivered
4582,2368,2026-01-10,Easypaisa,Success,13896.5,13.5,Delivered
4583,242,2026-01-11,Cash on Delivery,Success,30170.0,0.0,Delivered
4584,473,2026-01-11,Cash on Delivery,Success,43370.0,0.0,Delivered
4585,620,2026-01-11,Cash on Delivery,Success,49115.5,4404.5,Delivered
4586,871,2026-01-11,Cash on Delivery,Success,30077.0,1583.0,Delivered
4587,909,2026-01-11,Cash on Delivery,Success,12080.0,0.0,Delivered
4588,945,2026-01-11,Cash on Delivery,Success,211644.0,23516.0,Delivered
4589,979,2026-01-11,JazzCash,Success,1997.5,52.5,Delivered
4590,1045,2026-01-11,Cash on Delivery,Success,69666.0,1624.0,Delivered
4591,1115,2026-01-11,Easypaisa,Success,124938.5,16921.5,Delivered
4592,1238,2026-01-11,JazzCash,Success,7470.0,0.0,Delivered
4593,1296,2026-01-11,Cash on Delivery,Success,47855.0,8445.0,Delivered
4594,1423,2026-01-11,Cash on Delivery,Success,350.0,0.0,Delivered
4595,1663,2026-01-11,Cash on Delivery,Success,144271.0,3289.0,Delivered
4596,1712,2026-01-11,Easypaisa,Success,134203.0,11037.0,Delivered
4597,1832,2026-01-11,Cash on Delivery,Success,3287.0,173.0,Delivered
4598,1932,2026-01-11,Cash on Delivery,Success,115850.0,0.0,Delivered
4599,1991,2026-01-11,Cash on Delivery,Success,570.0,30.0,Delivered
4600,78,2026-01-12,Cash on Delivery,Success,960.5,169.5,Delivered
4601,779,2026-01-12,Easypaisa,Success,130494.0,14406.0,Delivered
4602,824,2026-01-12,Cash on Delivery,Success,1147.5,202.5,Delivered
4603,868,2026-01-12,Cash on Delivery,Success,2856.0,504.0,Delivered
4604,879,2026-01-12,Cash on Delivery,Success,2530.0,0.0,Delivered
4605,1082,2026-01-12,Cash on Delivery,Success,35460.0,3940.0,Delivered
4606,1342,2026-01-12,JazzCash,Success,3114.0,346.0,Delivered
4607,1588,2026-01-12,Easypaisa,Success,29092.0,1568.0,Returned
4608,1680,2026-01-12,Cash on Delivery,Success,32650.0,0.0,Delivered
4609,1935,2026-01-12,Credit/Debit Card,Success,5570.0,0.0,Delivered
4610,2153,2026-01-12,Cash on Delivery,Success,58360.0,0.0,Delivered
4611,2155,2026-01-12,Cash on Delivery,Success,21921.5,3868.5,Returned
4612,2254,2026-01-12,Cash on Delivery,Success,118415.0,135.0,Delivered
