delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating,transit_days
5310,5445,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,5,1.0
5311,5446,Daraz Express (DEX),2026-02-26,2026-02-27,On Time,150,3,1.0
5312,5447,Daraz Express (DEX),2026-02-26,2026-02-28,On Time,150,5,2.0
5313,5448,Daraz Express (DEX),2026-02-26,2026-03-01,On Time,150,3,3.0
5314,5449,TCS,2026-02-26,2026-03-01,On Time,150,4,3.0
5315,5450,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,4,2.0
5316,5451,Daraz Express (DEX),2026-02-28,2026-03-02,Returned to Sender,150,2,2.0
5317,5452,Daraz Express (DEX),2026-02-27,2026-03-02,On Time,150,5,3.0
5318,5454,TCS,2026-02-28,2026-03-04,On Time,150,5,4.0
5319,5455,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,5,2.0
5320,5456,Leopard Courier,2026-02-28,2026-03-05,Delayed,150,1,5.0
5321,5457,Daraz Express (DEX),2026-02-26,2026-03-01,On Time,150,4,3.0
5322,5458,Leopard Courier,2026-02-26,2026-03-07,Delayed,250,3,9.0
5323,5459,TCS,2026-02-28,2026-03-02,On Time,150,5,2.0
5324,5460,TCS,2026-02-28,2026-03-06,On Time,250,5,6.0
5325,5461,Leopard Courier,2026-02-26,2026-03-03,Delayed,150,1,5.0
5326,5462,Leopard Courier,2026-02-28,2026-03-03,On Time,150,4,3.0
5327,5463,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,4,3.0
5328,5465,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,5,1.0
5329,5466,Daraz Express (DEX),2026-02-27,2026-02-28,Returned to Sender,150,1,1.0
5330,5468,Leopard Courier,2026-02-26,2026-03-01,On Time,150,4,3.0
5331,5469,TCS,2026-02-27,2026-02-28,On Time,150,5,1.0
5332,5470,Daraz Express (DEX),2026-02-26,2026-02-28,Returned to Sender,150,2,2.0
5333,5471,Leopard Courier,2026-02-27,2026-03-02,On Time,150,4,3.0
5334,5472,Daraz Express (DEX),2026-02-26,2026-02-27,On Time,150,4,1.0
5335,5473,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,5,2.0
5336,5474,Daraz Express (DEX),2026-02-26,2026-02-28,On Time,150,4,2.0
5337,5475,TCS,2026-02-26,2026-03-02,On Time,150,4,4.0
5338,5476,Leopard Courier,2026-02-27,2026-03-02,On Time,150,4,3.0
5339,5477,Leopard Courier,2026-02-28,2026-03-02,On Time,150,4,2.0
5340,5478,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,5,1.0
5341,5479,TCS,2026-02-27,2026-03-03,On Time,150,4,4.0
5342,5480,TCS,2026-03-01,2026-03-03,On Time,150,3,2.0
5343,5481,TCS,2026-02-28,2026-03-03,On Time,150,4,3.0
5344,5482,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,5,1.0
5345,5483,TCS,2026-02-28,2026-03-04,On Time,150,4,4.0
5346,5484,TCS,2026-03-01,2026-03-02,On Time,150,4,1.0
5347,5485,TCS,2026-03-01,2026-03-04,On Time,150,4,3.0
5348,5486,Daraz Express (DEX),2026-02-27,2026-03-02,Returned to Sender,150,1,3.0
5349,5487,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5350,5488,TCS,2026-03-01,2026-03-07,On Time,250,5,6.0
5351,5489,Daraz Express (DEX),2026-03-01,2026-03-04,On Time,150,5,3.0
5352,5490,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,5,1.0
5353,5491,Daraz Express (DEX),2026-02-27,2026-02-28,Returned to Sender,150,3,1.0
5354,5492,Daraz Express (DEX),2026-02-27,2026-03-02,On Time,150,4,3.0
5355,5493,TCS,2026-02-27,2026-03-01,On Time,150,5,2.0
5356,5494,Daraz Express (DEX),2026-02-27,2026-03-02,On Time,150,4,3.0
5357,5495,Leopard Courier,2026-02-28,2026-03-08,Returned to Sender,250,2,8.0
5358,5496,Leopard Courier,2026-02-28,2026-03-05,Delayed,150,4,5.0
5359,5497,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5360,5498,TCS,2026-03-01,2026-03-04,On Time,250,4,3.0
5361,5499,Daraz Express (DEX),2026-03-01,2026-03-04,On Time,150,4,3.0
5362,5500,Daraz Express (DEX),2026-02-27,2026-02-28,On Time,150,4,1.0
5363,5501,TCS,2026-03-01,2026-03-02,On Time,150,5,1.0
5364,5502,Daraz Express (DEX),2026-03-01,2026-03-03,On Time,150,4,2.0
5365,5503,Leopard Courier,2026-02-28,2026-03-03,On Time,150,5,3.0
5366,5504,Daraz Express (DEX),2026-03-01,2026-03-03,On Time,150,5,2.0
5367,5505,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,5,2.0
5368,5506,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,5,1.0
5369,5507,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,5,1.0
5370,5508,TCS,2026-03-01,2026-03-05,On Time,150,4,4.0
5371,5509,Daraz Express (DEX),2026-02-28,2026-03-03,Returned to Sender,150,1,3.0
5372,5510,TCS,2026-03-01,2026-03-05,Returned to Sender,250,1,4.0
5373,5511,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,4,2.0
5374,5512,Daraz Express (DEX),2026-02-27,2026-02-28,On Time,150,4,1.0
5375,5513,TCS,2026-03-01,2026-03-05,On Time,150,4,4.0
5376,5514,Leopard Courier,2026-02-27,2026-03-04,Delayed,150,1,5.0
5377,5515,TCS,2026-03-01,2026-03-03,On Time,150,4,2.0
5378,5516,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,5,1.0
5379,5517,Daraz Express (DEX),2026-02-27,2026-02-28,On Time,150,5,1.0
5380,5518,Daraz Express (DEX),2026-02-27,2026-03-02,Returned to Sender,150,2,3.0
5381,5519,Daraz Express (DEX),2026-03-01,2026-03-04,On Time,150,4,3.0
5382,5520,Daraz Express (DEX),2026-02-27,2026-02-28,On Time,150,4,1.0
5383,5521,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5384,5522,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5385,5523,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5386,5524,Daraz Express (DEX),2026-02-27,2026-02-28,On Time,150,3,1.0
5387,5525,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5388,5526,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5389,5527,Daraz Express (DEX),2026-02-27,2026-02-28,On Time,150,5,1.0
5390,5528,TCS,2026-02-28,2026-03-04,On Time,150,4,4.0
5391,5529,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5392,5530,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5393,5531,TCS,2026-02-28,2026-03-06,On Time,250,4,6.0
5394,5532,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,4,3.0
5395,5533,Leopard Courier,2026-03-01,2026-03-06,Delayed,150,1,5.0
5396,5534,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5397,5535,Leopard Courier,2026-02-28,2026-03-04,Returned to Sender,150,1,4.0
5398,5536,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5399,5537,Daraz Express (DEX),2026-03-01,2026-03-04,Returned to Sender,150,1,3.0
5400,5538,Daraz Express (DEX),2026-03-01,2026-03-03,On Time,150,5,2.0
5401,5539,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,5,3.0
5402,5540,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5403,5541,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,4,3.0
5404,5542,Daraz Express (DEX),2026-03-02,2026-03-05,Returned to Sender,150,2,3.0
5405,5543,TCS,2026-03-01,2026-03-03,On Time,150,3,2.0
5406,5544,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,5,1.0
5407,5545,Leopard Courier,2026-03-01,2026-03-04,On Time,150,4,3.0
5408,5546,TCS,2026-03-01,2026-03-04,On Time,150,4,3.0
5409,5547,Daraz Express (DEX),2026-03-01,2026-03-03,Returned to Sender,150,2,2.0
5410,5548,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,5,1.0
5411,5549,Leopard Courier,2026-03-02,2026-03-04,On Time,150,4,2.0
5412,5550,Daraz Express (DEX),2026-03-01,2026-03-03,On Time,150,4,2.0
5413,5551,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,4,3.0
5414,5552,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5415,5553,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,5,1.0
5416,5554,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5417,5555,Leopard Courier,2026-03-01,2026-03-05,On Time,150,4,4.0
5418,5556,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5419,5557,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5420,5558,Leopard Courier,2026-03-02,2026-03-06,On Time,150,3,4.0
5421,5559,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5422,5560,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,5,3.0
5423,5561,Daraz Express (DEX),2026-03-02,2026-03-04,On Time,150,5,2.0
5424,5562,TCS,2026-02-28,2026-03-04,On Time,150,4,4.0
5425,5563,Daraz Express (DEX),2026-03-01,2026-03-03,On Time,150,4,2.0
5426,5564,Leopard Courier,2026-03-02,2026-03-06,On Time,250,4,4.0
5427,5565,Daraz Express (DEX),2026-03-02,2026-03-04,Returned to Sender,150,1,2.0
5428,5566,Daraz Express (DEX),2026-02-28,2026-03-03,On Time,150,5,3.0
5429,5567,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5430,5568,Daraz Express (DEX),2026-03-02,2026-03-08,On Time,250,4,6.0
5431,5569,Daraz Express (DEX),2026-03-01,2026-03-03,Returned to Sender,150,1,2.0
5432,5570,TCS,2026-02-28,2026-03-03,On Time,150,4,3.0
5433,5571,Leopard Courier,2026-03-01,2026-03-12,Delayed,250,2,11.0
5434,5572,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5435,5573,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,4,1.0
5436,5574,Daraz Express (DEX),2026-02-28,2026-03-05,Returned to Sender,250,1,5.0
5437,5575,TCS,2026-03-01,2026-03-02,On Time,150,5,1.0
5438,5576,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,5,2.0
5439,5577,Daraz Express (DEX),2026-02-28,2026-03-02,On Time,150,4,2.0
5440,5578,TCS,2026-03-01,2026-03-07,On Time,250,4,6.0
5441,5579,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,3,1.0
5442,5580,TCS,2026-02-28,2026-03-01,On Time,150,5,1.0
5443,5581,Daraz Express (DEX),2026-02-28,2026-03-01,On Time,150,4,1.0
5444,5582,Daraz Express (DEX),2026-03-02,2026-03-05,On Time,150,4,3.0
5445,5583,TCS,2026-03-01,2026-03-03,On Time,150,4,2.0
5446,5584,Daraz Express (DEX),2026-03-01,2026-03-03,Returned to Sender,150,2,2.0
5447,5585,Leopard Courier,2026-03-03,2026-03-07,On Time,150,4,4.0
5448,5586,TCS,2026-03-01,2026-03-06,On Time,250,5,5.0
5449,5587,TCS,2026-03-01,2026-03-09,Delayed,250,1,8.0
5450,5588,Daraz Express (DEX),2026-03-01,2026-03-04,Returned to Sender,150,2,3.0
5451,5589,TCS,2026-03-02,2026-03-03,On Time,150,5,1.0
5452,5590,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,5,1.0
5453,5591,TCS,2026-03-01,2026-03-02,On Time,150,4,1.0
5454,5592,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,5,2.0
5455,5593,Daraz Express (DEX),2026-03-01,2026-03-03,Returned to Sender,150,2,2.0
5456,5594,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,5,1.0
5457,5595,TCS,2026-03-02,2026-03-04,On Time,150,4,2.0
5458,5596,TCS,2026-03-03,2026-03-05,On Time,150,4,2.0
5459,5597,Daraz Express (DEX),2026-03-02,2026-03-04,On Time,150,4,2.0
5460,5598,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,5,1.0
5461,5599,Daraz Express (DEX),2026-03-01,2026-03-07,On Time,250,5,6.0
5462,5600,Daraz Express (DEX),2026-03-02,2026-03-03,Returned to Sender,150,2,1.0
5463,5601,TCS,2026-03-01,2026-03-05,On Time,150,4,4.0
5464,5602,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5465,5603,Daraz Express (DEX),2026-03-01,2026-03-03,On Time,150,5,2.0
5466,5604,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,4,1.0
5467,5605,TCS,2026-03-03,2026-03-09,On Time,250,4,6.0
5468,5606,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,4,2.0
5469,5607,Leopard Courier,2026-03-02,2026-03-07,On Time,250,3,5.0
5470,5608,Leopard Courier,2026-03-02,2026-03-05,On Time,150,4,3.0
5471,5609,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5472,5611,TCS,2026-03-03,2026-03-04,On Time,150,4,1.0
5473,5612,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,5,1.0
5474,5613,Leopard Courier,2026-03-03,2026-03-08,Delayed,150,3,5.0
5475,5614,Daraz Express (DEX),2026-03-03,2026-03-06,On Time,150,4,3.0
5476,5615,TCS,2026-03-02,2026-03-04,On Time,150,4,2.0
5477,5616,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,5,1.0
5478,5617,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,4,1.0
5479,5618,Daraz Express (DEX),2026-03-02,2026-03-03,Returned to Sender,150,1,1.0
5480,5619,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5481,5620,Daraz Express (DEX),2026-03-02,,On Time,150,5,
5482,5621,TCS,2026-03-03,2026-03-07,On Time,150,5,4.0
5483,5622,Leopard Courier,2026-03-02,2026-03-04,On Time,150,4,2.0
5484,5623,TCS,2026-03-02,2026-03-03,On Time,150,5,1.0
5485,5624,TCS,2026-03-01,2026-03-03,Returned to Sender,150,2,2.0
5486,5625,TCS,2026-03-03,2026-03-04,Returned to Sender,150,1,1.0
5487,5626,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,3,2.0
5488,5627,Daraz Express (DEX),2026-03-02,2026-03-05,On Time,150,4,3.0
5489,5628,TCS,2026-03-03,,On Time,250,5,
5490,5629,Daraz Express (DEX),2026-03-01,2026-03-02,On Time,150,5,1.0
5491,5630,Leopard Courier,2026-03-02,2026-03-07,Delayed,150,3,5.0
5492,5631,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5493,5632,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,5,2.0
5494,5633,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,3,1.0
5495,5634,Leopard Courier,2026-03-03,2026-03-14,Delayed,250,2,11.0
5496,5635,Daraz Express (DEX),2026-03-02,2026-03-05,On Time,150,4,3.0
5497,5636,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,4,3.0
5498,5637,Daraz Express (DEX),2026-03-02,2026-03-04,Returned to Sender,150,1,2.0
5499,5638,TCS,2026-03-02,2026-03-04,On Time,150,5,2.0
5500,5639,TCS,2026-03-04,2026-03-05,On Time,150,4,1.0
5501,5640,Leopard Courier,2026-03-02,2026-03-06,Returned to Sender,150,1,4.0
5502,5641,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,5,1.0
5503,5642,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,4,3.0
5504,5643,Daraz Express (DEX),2026-03-04,2026-03-07,Returned to Sender,150,2,3.0
5505,5644,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,5,3.0
5506,5645,TCS,2026-03-02,2026-03-04,On Time,150,4,2.0
5507,5646,Daraz Express (DEX),2026-03-03,2026-03-04,Returned to Sender,150,2,1.0
5508,5647,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,5,1.0
5509,5648,Daraz Express (DEX),2026-03-04,2026-03-06,On Time,150,3,2.0
5510,5649,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5511,5650,TCS,2026-03-03,2026-03-04,On Time,150,5,1.0
5512,5651,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,4,2.0
5513,5652,Daraz Express (DEX),2026-03-03,2026-03-06,On Time,150,4,3.0
5514,5653,TCS,2026-03-03,2026-03-07,On Time,150,3,4.0
5515,5654,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,4,1.0
5516,5655,TCS,2026-03-02,2026-03-05,On Time,150,4,3.0
5517,5656,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,4,1.0
5518,5657,Daraz Express (DEX),2026-03-02,2026-03-04,On Time,150,3,2.0
5519,5658,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,3,3.0
5520,5659,Daraz Express (DEX),2026-03-02,2026-03-05,On Time,150,5,3.0
5521,5660,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,3,1.0
5522,5661,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5523,5662,Daraz Express (DEX),2026-03-02,2026-03-03,On Time,150,4,1.0
5524,5663,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,4,1.0
5525,5664,TCS,2026-03-04,2026-03-10,On Time,250,5,6.0
5526,5665,Leopard Courier,2026-03-04,2026-03-07,On Time,150,3,3.0
5527,5666,Daraz Express (DEX),2026-03-02,2026-03-07,On Time,250,5,5.0
5528,5667,TCS,2026-03-02,2026-03-06,On Time,150,5,4.0
5529,5668,Daraz Express (DEX),2026-03-02,2026-03-03,Returned to Sender,150,1,1.0
5530,5669,Leopard Courier,2026-03-05,2026-03-09,On Time,150,4,4.0
5531,5670,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,5,1.0
5532,5673,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,5,1.0
5533,5674,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,5,1.0
5534,5675,Daraz Express (DEX),2026-03-03,2026-03-06,Returned to Sender,150,1,3.0
5535,5676,TCS,2026-03-04,2026-03-10,On Time,250,4,6.0
5536,5677,TCS,2026-03-04,2026-03-08,Returned to Sender,250,2,4.0
5537,5678,TCS,2026-03-05,2026-03-08,On Time,250,5,3.0
5538,5679,TCS,2026-03-05,2026-03-09,On Time,150,4,4.0
5539,5680,Daraz Express (DEX),2026-03-05,2026-03-07,On Time,150,4,2.0
5540,5681,Leopard Courier,2026-03-03,2026-03-05,On Time,150,4,2.0
5541,5682,TCS,2026-03-04,2026-03-14,Returned to Sender,250,2,10.0
5542,5683,TCS,2026-03-05,2026-03-08,On Time,150,5,3.0
5543,5684,Daraz Express (DEX),2026-03-04,2026-03-06,On Time,150,4,2.0
5544,5685,Leopard Courier,2026-03-03,2026-03-08,Delayed,150,4,5.0
5545,5686,Daraz Express (DEX),2026-03-03,2026-03-06,On Time,150,4,3.0
5546,5687,Leopard Courier,2026-03-05,,Delayed,250,2,
5547,5688,Daraz Express (DEX),2026-03-04,2026-03-06,On Time,150,4,2.0
5548,5689,TCS,2026-03-05,2026-03-11,On Time,250,4,6.0
5549,5690,Leopard Courier,2026-03-04,2026-03-08,On Time,150,3,4.0
5550,5691,Daraz Express (DEX),2026-03-04,2026-03-06,On Time,150,5,2.0
5551,5692,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,4,2.0
5552,5694,Daraz Express (DEX),2026-03-03,2026-03-04,On Time,150,4,1.0
5553,5695,TCS,2026-03-05,2026-03-07,On Time,150,4,2.0
5554,5696,Leopard Courier,2026-03-03,2026-03-05,On Time,150,3,2.0
5555,5697,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,4,1.0
5556,5698,TCS,2026-03-05,2026-03-07,On Time,150,4,2.0
5557,5699,Daraz Express (DEX),2026-03-04,2026-03-06,On Time,150,4,2.0
5558,5700,Daraz Express (DEX),2026-03-05,2026-03-07,On Time,150,4,2.0
5559,5701,Leopard Courier,2026-03-04,2026-03-09,Delayed,150,1,5.0
5560,5702,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,5,1.0
5561,5703,Leopard Courier,2026-03-04,2026-03-08,On Time,150,4,4.0
5562,5704,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,3,3.0
5563,5705,TCS,2026-03-05,2026-03-06,On Time,150,4,1.0
5564,5706,Daraz Express (DEX),2026-03-03,2026-03-05,On Time,150,4,2.0
5565,5707,TCS,2026-03-05,2026-03-06,On Time,150,5,1.0
5566,5708,Daraz Express (DEX),2026-03-05,2026-03-07,On Time,150,4,2.0
5567,5709,Leopard Courier,2026-03-04,2026-03-09,Returned to Sender,150,1,5.0
5568,5710,Leopard Courier,2026-03-04,2026-03-09,Delayed,150,1,5.0
5569,5711,Leopard Courier,2026-03-03,2026-03-05,On Time,150,4,2.0
5570,5712,Leopard Courier,2026-03-05,2026-03-08,Returned to Sender,150,1,3.0
5571,5715,TCS,2026-03-05,2026-03-07,On Time,150,3,2.0
5572,5716,Daraz Express (DEX),2026-03-04,2026-03-06,On Time,150,5,2.0
5573,5717,Leopard Courier,2026-03-04,2026-03-06,On Time,150,3,2.0
5574,5718,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,4,1.0
5575,5719,Daraz Express (DEX),2026-03-05,,On Time,150,4,
5576,5720,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,4,1.0
5577,5721,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,5,1.0
5578,5722,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,4,3.0
5579,5723,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,4,1.0
5580,5724,Daraz Express (DEX),2026-03-05,2026-03-07,On Time,150,4,2.0
5581,5725,TCS,2026-03-06,2026-03-07,On Time,150,4,1.0
5582,5726,Daraz Express (DEX),2026-03-05,2026-03-08,On Time,150,5,3.0
5583,5727,Daraz Express (DEX),2026-03-06,2026-03-08,On Time,150,5,2.0
5584,5728,Leopard Courier,2026-03-06,2026-03-10,On Time,250,5,4.0
5585,5729,Daraz Express (DEX),2026-03-05,2026-03-12,On Time,250,4,7.0
5586,5730,Daraz Express (DEX),2026-03-04,,On Time,150,5,
5587,5731,Daraz Express (DEX),2026-03-06,2026-03-08,On Time,150,3,2.0
5588,5732,Leopard Courier,2026-03-04,2026-03-08,On Time,150,4,4.0
5589,5733,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,4,1.0
5590,5734,Leopard Courier,2026-03-04,2026-03-13,Delayed,250,2,9.0
5591,5735,Leopard Courier,2026-03-05,2026-03-07,On Time,150,4,2.0
5592,5736,Daraz Express (DEX),2026-03-06,2026-03-09,On Time,150,5,3.0
5593,5737,Daraz Express (DEX),2026-03-06,2026-03-08,On Time,150,3,2.0
5594,5738,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,4,1.0
5595,5739,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,5,1.0
5596,5740,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,4,1.0
5597,5741,TCS,2026-03-05,2026-03-06,On Time,150,5,1.0
5598,5742,TCS,2026-03-04,2026-03-06,On Time,150,4,2.0
5599,5743,TCS,2026-03-05,2026-03-08,Returned to Sender,150,1,3.0
5600,5744,Daraz Express (DEX),2026-03-04,2026-03-05,Returned to Sender,150,1,1.0
5601,5745,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,3,1.0
5602,5746,Daraz Express (DEX),2026-03-06,2026-03-08,On Time,150,5,2.0
5603,5747,Daraz Express (DEX),2026-03-04,2026-03-07,On Time,150,5,3.0
5604,5748,TCS,2026-03-06,2026-03-12,On Time,250,4,6.0
5605,5749,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,3,1.0
5606,5750,Daraz Express (DEX),2026-03-04,2026-03-05,On Time,150,5,1.0
5607,5751,TCS,2026-03-04,2026-03-07,On Time,250,4,3.0
5608,5752,Leopard Courier,2026-03-04,2026-03-07,On Time,150,5,3.0
5609,5753,TCS,2026-03-04,2026-03-07,On Time,150,4,3.0
5610,5754,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,4,1.0
5611,5755,Leopard Courier,2026-03-06,2026-03-11,Delayed,150,2,5.0
5612,5756,Daraz Express (DEX),2026-03-05,2026-03-07,On Time,150,4,2.0
5613,5757,Daraz Express (DEX),2026-03-05,2026-03-08,On Time,150,4,3.0
5614,5758,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,5,1.0
5615,5759,Daraz Express (DEX),2026-03-05,2026-03-07,On Time,150,4,2.0
5616,5760,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,4,1.0
5617,5761,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,4,1.0
5618,5762,TCS,2026-03-07,2026-03-11,On Time,150,4,4.0
5619,5763,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,5,1.0
5620,5764,TCS,2026-03-05,2026-03-08,On Time,250,4,3.0
5621,5765,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,3,1.0
5622,5766,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,5,1.0
5623,5767,TCS,2026-03-07,2026-03-11,On Time,150,4,4.0
5624,5768,Leopard Courier,2026-03-06,2026-03-11,Delayed,150,2,5.0
5625,5769,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,4,1.0
5626,5770,Daraz Express (DEX),2026-03-06,2026-03-07,On Time,150,5,1.0
5627,5771,Daraz Express (DEX),2026-03-07,2026-03-10,On Time,150,4,3.0
5628,5772,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,5,1.0
5629,5773,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,5,1.0
5630,5774,Daraz Express (DEX),2026-03-07,2026-03-09,On Time,150,4,2.0
5631,5775,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,4,1.0
5632,5776,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,5,1.0
5633,5777,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,3,1.0
5634,5778,TCS,2026-03-05,2026-03-07,On Time,150,4,2.0
5635,5779,Daraz Express (DEX),2026-03-07,2026-03-09,On Time,150,5,2.0
5636,5780,Leopard Courier,2026-03-07,,On Time,150,5,
5637,5781,TCS,2026-03-05,,On Time,150,5,
5638,5782,Daraz Express (DEX),2026-03-07,2026-03-10,Returned to Sender,150,1,3.0
5639,5783,Leopard Courier,2026-03-06,2026-03-09,On Time,150,4,3.0
5640,5784,TCS,2026-03-06,2026-03-08,On Time,150,5,2.0
5641,5786,Daraz Express (DEX),2026-03-05,2026-03-08,On Time,150,4,3.0
5642,5787,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,5,1.0
5643,5788,Leopard Courier,2026-03-07,2026-03-09,On Time,150,4,2.0
5644,5789,Daraz Express (DEX),2026-03-07,2026-03-10,On Time,150,4,3.0
5645,5790,Daraz Express (DEX),2026-03-05,2026-03-06,On Time,150,4,1.0
5646,5792,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,4,1.0
5647,5793,Daraz Express (DEX),2026-03-07,2026-03-08,On Time,150,4,1.0
