delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating
3777,3878,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-27 00:00:00,On Time,150,5
3778,3880,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-26 00:00:00,On Time,150,4
3779,3881,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-26 00:00:00,On Time,150,5
3780,3882,TCS,2025-11-23 00:00:00,2025-11-26 00:00:00,On Time,150,5
3781,3883,Leopard Courier,2025-11-22 00:00:00,2025-11-24 00:00:00,Returned to Sender,150,3
3782,3884,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-24 00:00:00,On Time,150,4
3783,3885,Leopard Courier,2025-11-24 00:00:00,,On Time,150,5
3784,3886,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-26 00:00:00,On Time,150,4
3785,3887,Leopard Courier,2025-11-22 00:00:00,2025-11-25 00:00:00,On Time,150,5
3786,3888,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-24 00:00:00,On Time,150,4
3787,3889,Daraz Express (DEX),2025-11-22 00:00:00,2025-11-25 00:00:00,On Time,150,5
3788,3890,Daraz Express (DEX),2025-11-23 00:00:00,,On Time,150,4
3789,3891,TCS,2025-11-23 00:00:00,2025-11-25 00:00:00,On Time,150,5
3790,3892,Leopard Courier,2025-11-24 00:00:00,2025-12-05 00:00:00,Delayed,250,3
3791,3893,Daraz Express (DEX),2025-11-23 00:00:00,,On Time,150,4
3792,3894,Leopard Courier,2025-11-25 00:00:00,2025-11-29 00:00:00,On Time,150,5
3793,3895,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-25 00:00:00,On Time,150,4
3794,3896,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-26 00:00:00,On Time,150,4
3795,3897,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-27 00:00:00,On Time,150,5
3796,3898,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-24 00:00:00,On Time,150,3
3797,3899,Leopard Courier,2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,5
3798,3900,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-24 00:00:00,On Time,150,4
3799,3901,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-27 00:00:00,On Time,150,4
3800,3902,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-26 00:00:00,On Time,150,5
3801,3903,Daraz Express (DEX),2025-11-23 00:00:00,2025-11-25 00:00:00,Returned to Sender,150,3
3802,3904,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-26 00:00:00,Returned to Sender,150,2
3803,3905,Leopard Courier,2025-11-23 00:00:00,,On Time,250,5
3804,3906,TCS,2025-11-24 00:00:00,2025-11-27 00:00:00,On Time,150,3
3805,3907,TCS,2025-11-23 00:00:00,2025-11-25 00:00:00,On Time,150,4
3806,3908,TCS,2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,5
3807,3909,Leopard Courier,2025-11-23 00:00:00,2025-11-26 00:00:00,On Time,150,3
3808,3910,TCS,2025-11-24 00:00:00,2025-11-27 00:00:00,Returned to Sender,150,1
3809,3911,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,4
3810,3912,TCS,2025-11-23 00:00:00,2025-11-27 00:00:00,On Time,150,3
3811,3913,Leopard Courier,2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,4
3812,3914,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-26 00:00:00,On Time,150,5
3813,3915,Leopard Courier,2025-11-23 00:00:00,2025-11-27 00:00:00,On Time,150,4
3814,3916,TCS,2025-11-25 00:00:00,2025-11-26 00:00:00,Returned to Sender,150,2
3815,3917,TCS,2025-11-25 00:00:00,2025-11-29 00:00:00,On Time,150,4
3816,3918,TCS,2025-11-26 00:00:00,2025-11-30 00:00:00,On Time,150,4
3817,3919,TCS,2025-11-26 00:00:00,2025-11-30 00:00:00,On Time,150,3
3818,3920,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-29 00:00:00,On Time,150,5
3819,3921,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-26 00:00:00,On Time,150,4
3820,3922,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-27 00:00:00,Returned to Sender,150,1
3821,3923,Leopard Courier,2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,4
3822,3924,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-25 00:00:00,On Time,150,5
3823,3925,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,4
3824,3926,Leopard Courier,2025-11-25 00:00:00,2025-11-30 00:00:00,Delayed,150,4
3825,3927,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,5
3826,3928,TCS,2025-11-26 00:00:00,2025-11-28 00:00:00,On Time,150,4
3827,3929,Leopard Courier,2025-11-24 00:00:00,2025-11-26 00:00:00,On Time,150,5
3828,3930,TCS,2025-11-24 00:00:00,2025-11-28 00:00:00,On Time,150,4
3829,3931,TCS,2025-11-24 00:00:00,2025-11-26 00:00:00,On Time,150,4
3830,3932,TCS,2025-11-25 00:00:00,2025-11-29 00:00:00,On Time,150,3
3831,3933,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-28 00:00:00,On Time,150,4
3832,3934,TCS,2025-11-24 00:00:00,2025-11-26 00:00:00,On Time,150,4
3833,3935,Daraz Express (DEX),2025-11-24 00:00:00,2025-11-27 00:00:00,On Time,150,4
3834,3937,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-26 00:00:00,On Time,150,4
3835,3938,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-28 00:00:00,On Time,150,4
3836,3939,TCS,2025-11-24 00:00:00,2025-11-27 00:00:00,Returned to Sender,150,2
3837,3940,TCS,2025-11-26 00:00:00,2025-12-04 00:00:00,Delayed,250,1
3838,3941,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3839,3942,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-26 00:00:00,On Time,150,5
3840,3943,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-29 00:00:00,On Time,150,3
3841,3944,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-29 00:00:00,On Time,150,5
3842,3945,Daraz Express (DEX),2025-11-26 00:00:00,2025-12-01 00:00:00,On Time,250,5
3843,3946,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3844,3947,TCS,2025-11-26 00:00:00,2025-11-30 00:00:00,Returned to Sender,150,3
3845,3948,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-28 00:00:00,On Time,150,5
3846,3949,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,5
3847,3950,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3848,3951,TCS,2025-11-26 00:00:00,2025-11-30 00:00:00,On Time,250,5
3849,3952,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-29 00:00:00,On Time,150,4
3850,3953,TCS,2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,4
3851,3954,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,3
3852,3955,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3853,3956,TCS,2025-11-25 00:00:00,2025-11-26 00:00:00,On Time,150,5
3854,3957,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-30 00:00:00,On Time,150,4
3855,3958,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3856,3959,TCS,2025-11-27 00:00:00,2025-12-01 00:00:00,On Time,150,4
3857,3960,TCS,2025-11-26 00:00:00,2025-11-29 00:00:00,On Time,150,4
3858,3961,TCS,2025-11-26 00:00:00,2025-11-29 00:00:00,On Time,150,5
3859,3962,TCS,2025-11-25 00:00:00,2025-11-28 00:00:00,On Time,150,5
3860,3963,Daraz Express (DEX),2025-11-25 00:00:00,2025-11-26 00:00:00,On Time,150,5
3861,3964,TCS,2025-11-25 00:00:00,2025-11-29 00:00:00,On Time,150,4
3862,3965,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3863,3966,TCS,2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3864,3967,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-30 00:00:00,On Time,150,4
3865,3968,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-29 00:00:00,On Time,150,4
3866,3969,Leopard Courier,2025-11-26 00:00:00,2025-12-02 00:00:00,Returned to Sender,250,3
3867,3970,Leopard Courier,2025-11-27 00:00:00,2025-12-02 00:00:00,Delayed,150,3
3868,3972,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,4
3869,3973,TCS,2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,4
3870,3974,Leopard Courier,2025-11-26 00:00:00,2025-12-01 00:00:00,Delayed,150,1
3871,3975,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-29 00:00:00,On Time,150,5
3872,3976,Leopard Courier,2025-11-26 00:00:00,2025-11-30 00:00:00,On Time,150,4
3873,3977,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-29 00:00:00,On Time,150,4
3874,3978,Daraz Express (DEX),2025-11-28 00:00:00,2025-12-01 00:00:00,On Time,150,4
3875,3979,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-29 00:00:00,On Time,150,4
3876,3980,Daraz Express (DEX),2025-11-28 00:00:00,2025-12-01 00:00:00,On Time,150,4
3877,3981,Daraz Express (DEX),2025-11-26 00:00:00,,On Time,150,4
3878,3982,TCS,2025-11-28 00:00:00,2025-12-02 00:00:00,On Time,150,4
3879,3983,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3880,3984,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-28 00:00:00,On Time,150,3
3881,3985,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-29 00:00:00,On Time,150,3
3882,3986,Leopard Courier,2025-11-28 00:00:00,2025-12-01 00:00:00,On Time,150,3
3883,3987,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,5
3884,3988,TCS,2025-11-27 00:00:00,2025-11-29 00:00:00,Returned to Sender,150,1
3885,3989,TCS,2025-11-26 00:00:00,2025-11-29 00:00:00,Returned to Sender,150,1
3886,3990,TCS,2025-11-27 00:00:00,2025-11-30 00:00:00,On Time,150,4
3887,3991,Leopard Courier,2025-11-28 00:00:00,2025-12-02 00:00:00,On Time,150,5
3888,3992,TCS,2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3889,3993,TCS,2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,5
3890,3994,Leopard Courier,2025-11-27 00:00:00,2025-12-01 00:00:00,On Time,150,5
3891,3995,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,4
3892,3996,Daraz Express (DEX),2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3893,3997,TCS,2025-11-26 00:00:00,2025-11-27 00:00:00,On Time,150,4
3894,3998,Leopard Courier,2025-11-29 00:00:00,2025-12-04 00:00:00,Delayed,150,1
3895,3999,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3896,4000,Leopard Courier,2025-11-28 00:00:00,2025-12-05 00:00:00,On Time,250,5
3897,4001,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-29 00:00:00,On Time,150,4
3898,4002,Leopard Courier,2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,4
3899,4003,Leopard Courier,2025-11-28 00:00:00,2025-12-02 00:00:00,On Time,150,5
3900,4004,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,4
3901,4005,Daraz Express (DEX),2025-11-28 00:00:00,2025-12-04 00:00:00,On Time,250,5
3902,4006,Daraz Express (DEX),2025-11-29 00:00:00,2025-11-30 00:00:00,Returned to Sender,150,1
3903,4007,TCS,2025-11-29 00:00:00,2025-12-01 00:00:00,On Time,150,5
3904,4008,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,Returned to Sender,150,1
3905,4009,Leopard Courier,2025-11-29 00:00:00,2025-12-03 00:00:00,On Time,150,5
3906,4010,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-02 00:00:00,On Time,150,5
3907,4011,Leopard Courier,2025-11-27 00:00:00,2025-12-01 00:00:00,On Time,150,4
3908,4012,TCS,2025-11-27 00:00:00,2025-12-01 00:00:00,On Time,150,4
3909,4013,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3910,4014,Leopard Courier,2025-11-28 00:00:00,2025-12-01 00:00:00,On Time,150,4
3911,4015,Leopard Courier,2025-11-29 00:00:00,2025-12-04 00:00:00,Delayed,150,1
3912,4016,TCS,2025-11-28 00:00:00,2025-11-29 00:00:00,On Time,150,5
3913,4017,Daraz Express (DEX),2025-11-28 00:00:00,2025-12-02 00:00:00,Returned to Sender,250,2
3914,4018,TCS,2025-11-28 00:00:00,2025-12-01 00:00:00,On Time,150,5
3915,4019,Leopard Courier,2025-11-29 00:00:00,,On Time,150,4
3916,4020,TCS,2025-11-29 00:00:00,,On Time,150,4
3917,4022,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-30 00:00:00,Returned to Sender,150,1
3918,4023,TCS,2025-11-28 00:00:00,2025-11-30 00:00:00,On Time,150,4
3919,4024,Leopard Courier,2025-11-29 00:00:00,2025-12-02 00:00:00,On Time,150,4
3920,4025,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-01 00:00:00,On Time,150,4
3921,4026,TCS,2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,4
3922,4027,Daraz Express (DEX),2025-11-27 00:00:00,2025-11-28 00:00:00,On Time,150,5
3923,4028,TCS,2025-11-29 00:00:00,2025-12-03 00:00:00,On Time,250,4
3924,4029,TCS,2025-11-29 00:00:00,2025-12-02 00:00:00,On Time,150,5
3925,4030,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,5
3926,4031,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-02 00:00:00,On Time,150,4
3927,4032,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,4
3928,4033,TCS,2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,5
3929,4034,Leopard Courier,2025-11-29 00:00:00,2025-12-03 00:00:00,On Time,150,4
3930,4035,TCS,2025-11-30 00:00:00,2025-12-01 00:00:00,On Time,150,4
3931,4036,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-01 00:00:00,On Time,150,4
3932,4037,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-02 00:00:00,Returned to Sender,150,3
3933,4038,TCS,2025-11-28 00:00:00,2025-12-04 00:00:00,On Time,250,4
3934,4039,Leopard Courier,2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,3
3935,4040,TCS,2025-11-30 00:00:00,2025-12-04 00:00:00,On Time,150,5
3936,4041,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,3
3937,4042,Leopard Courier,2025-11-28 00:00:00,2025-12-04 00:00:00,On Time,250,5
3938,4043,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,5
3939,4044,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-01 00:00:00,Returned to Sender,150,1
3940,4045,TCS,2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,5
3941,4046,Daraz Express (DEX),2025-11-28 00:00:00,2025-11-29 00:00:00,On Time,150,4
3942,4047,Leopard Courier,2025-11-28 00:00:00,2025-12-02 00:00:00,On Time,150,4
3943,4048,Daraz Express (DEX),2025-11-28 00:00:00,2025-12-01 00:00:00,On Time,150,4
3944,4049,TCS,2025-11-28 00:00:00,2025-12-02 00:00:00,On Time,150,4
3945,4050,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-01 00:00:00,On Time,150,4
3946,4051,Daraz Express (DEX),2025-11-29 00:00:00,2025-11-30 00:00:00,Returned to Sender,150,1
3947,4052,TCS,2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,4
3948,4053,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,4
3949,4054,TCS,2025-11-29 00:00:00,2025-12-03 00:00:00,On Time,150,4
3950,4055,Daraz Express (DEX),2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,4
3951,4056,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-01 00:00:00,On Time,150,5
3952,4057,Daraz Express (DEX),2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,5
3953,4058,TCS,2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,4
3954,4059,Daraz Express (DEX),2025-12-01 00:00:00,2025-12-02 00:00:00,On Time,150,4
3955,4060,TCS,2025-12-01 00:00:00,2025-12-02 00:00:00,On Time,150,4
3956,4061,Daraz Express (DEX),2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,4
3957,4062,TCS,2025-12-01 00:00:00,2025-12-08 00:00:00,On Time,250,5
3958,4063,TCS,2025-12-01 00:00:00,2025-12-03 00:00:00,Returned to Sender,150,2
3959,4064,Daraz Express (DEX),2025-11-30 00:00:00,,On Time,150,3
3960,4065,TCS,2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,5
3961,4066,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-01 00:00:00,On Time,150,5
3962,4067,Daraz Express (DEX),2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,5
3963,4068,Leopard Courier,2025-12-01 00:00:00,2025-12-04 00:00:00,On Time,150,4
3964,4069,TCS,2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,5
3965,4070,Daraz Express (DEX),2025-11-29 00:00:00,2025-12-02 00:00:00,On Time,150,4
3966,4071,Leopard Courier,2025-12-01 00:00:00,2025-12-04 00:00:00,On Time,150,5
3967,4072,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,4
3968,4073,TCS,2025-12-01 00:00:00,2025-12-04 00:00:00,On Time,150,4
3969,4074,TCS,2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,5
3970,4075,TCS,2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,3
3971,4076,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-01 00:00:00,On Time,150,4
3972,4077,Leopard Courier,2025-11-30 00:00:00,2025-12-05 00:00:00,Delayed,150,3
3973,4078,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-01 00:00:00,On Time,150,5
3974,4080,Leopard Courier,2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,4
3975,4081,TCS,2025-11-29 00:00:00,2025-12-04 00:00:00,On Time,250,4
3976,4082,Leopard Courier,2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,4
3977,4083,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-02 00:00:00,On Time,150,3
3978,4084,TCS,2025-11-29 00:00:00,2025-12-02 00:00:00,Returned to Sender,150,1
3979,4085,Daraz Express (DEX),2025-11-29 00:00:00,2025-11-30 00:00:00,On Time,150,4
3980,4086,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,5
3981,4087,Daraz Express (DEX),2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,4
3982,4088,Daraz Express (DEX),2025-12-01 00:00:00,2025-12-04 00:00:00,On Time,150,5
3983,4089,Leopard Courier,2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,4
3984,4090,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,4
3985,4091,TCS,2025-11-30 00:00:00,2025-12-05 00:00:00,On Time,250,4
3986,4092,TCS,2025-12-01 00:00:00,2025-12-05 00:00:00,On Time,150,5
3987,4093,TCS,2025-12-02 00:00:00,2025-12-05 00:00:00,On Time,150,5
3988,4094,TCS,2025-12-02 00:00:00,2025-12-06 00:00:00,On Time,250,4
3989,4095,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,4
3990,4096,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,5
3991,4097,TCS,2025-12-01 00:00:00,2025-12-04 00:00:00,On Time,150,4
3992,4098,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,Returned to Sender,150,1
3993,4099,TCS,2025-12-01 00:00:00,2025-12-02 00:00:00,On Time,150,4
3994,4100,TCS,2025-12-02 00:00:00,2025-12-06 00:00:00,On Time,150,4
3995,4101,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,5
3996,4102,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,5
3997,4103,TCS,2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,4
3998,4104,TCS,2025-12-01 00:00:00,2025-12-11 00:00:00,Returned to Sender,250,2
3999,4105,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,5
4000,4106,Leopard Courier,2025-12-02 00:00:00,2025-12-06 00:00:00,On Time,250,4
4001,4107,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,4
4002,4108,Leopard Courier,2025-12-01 00:00:00,2025-12-05 00:00:00,On Time,150,5
4003,4109,Leopard Courier,2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,4
4004,4110,TCS,2025-11-30 00:00:00,2025-12-03 00:00:00,On Time,150,5
4005,4111,Daraz Express (DEX),2025-12-01 00:00:00,2025-12-02 00:00:00,On Time,150,4
4006,4112,TCS,2025-12-02 00:00:00,2025-12-06 00:00:00,On Time,150,4
4007,4113,Daraz Express (DEX),2025-11-30 00:00:00,2025-12-02 00:00:00,Returned to Sender,150,2
4008,4115,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,4
4009,4116,TCS,2025-12-01 00:00:00,2025-12-03 00:00:00,On Time,150,5
4010,4117,Leopard Courier,2025-11-30 00:00:00,2025-12-04 00:00:00,On Time,150,5
4011,4119,TCS,2025-12-03 00:00:00,2025-12-05 00:00:00,On Time,150,4
4012,4120,Daraz Express (DEX),2025-12-03 00:00:00,2025-12-04 00:00:00,On Time,150,3
4013,4121,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-03 00:00:00,On Time,150,4
4014,4122,Daraz Express (DEX),2025-12-03 00:00:00,2025-12-05 00:00:00,On Time,150,5
4015,4123,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-05 00:00:00,On Time,150,4
4016,4124,TCS,2025-12-01 00:00:00,2025-12-04 00:00:00,On Time,150,5
4017,4125,Daraz Express (DEX),2025-12-02 00:00:00,2025-12-04 00:00:00,Returned to Sender,150,1
4018,4126,Daraz Express (DEX),2025-12-03 00:00:00,2025-12-10 00:00:00,Returned to Sender,250,1
4019,4127,Daraz Express (DEX),2025-12-04 00:00:00,2025-12-07 00:00:00,On Time,150,5
4020,4128,TCS,2025-12-02 00:00:00,2025-12-05 00:00:00,On Time,150,4
4021,4129,Daraz Express (DEX),2025-12-03 00:00:00,2025-12-06 00:00:00,On Time,150,5
4022,4130,Daraz Express (DEX),2025-12-04 00:00:00,2025-12-07 00:00:00,On Time,150,5
4023,4131,Daraz Express (DEX),2025-12-03 00:00:00,2025-12-06 00:00:00,On Time,150,4
4024,4132,Leopard Courier,2025-12-04 00:00:00,2025-12-07 00:00:00,Returned to Sender,150,1
4025,4133,TCS,2025-12-04 00:00:00,2025-12-07 00:00:00,On Time,150,5
4026,4134,Leopard Courier,2025-12-03 00:00:00,2025-12-10 00:00:00,On Time,250,5
4027,4135,TCS,2025-12-04 00:00:00,2025-12-07 00:00:00,On Time,150,5
4028,4136,TCS,2025-12-03 00:00:00,2025-12-05 00:00:00,On Time,150,5
4029,4137,TCS,2025-12-05 00:00:00,2025-12-06 00:00:00,On Time,150,4
4030,4138,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-08 00:00:00,On Time,150,4
4031,4139,Daraz Express (DEX),2025-12-04 00:00:00,2025-12-06 00:00:00,On Time,150,4
4032,4140,Daraz Express (DEX),2025-12-03 00:00:00,2025-12-04 00:00:00,On Time,150,4
4033,4141,Daraz Express (DEX),2025-12-04 00:00:00,2025-12-07 00:00:00,On Time,150,5
4034,4142,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-06 00:00:00,Returned to Sender,150,1
4035,4143,TCS,2025-12-06 00:00:00,2025-12-10 00:00:00,On Time,150,4
4036,4144,Daraz Express (DEX),2025-12-06 00:00:00,2025-12-07 00:00:00,On Time,150,4
4037,4145,TCS,2025-12-05 00:00:00,2025-12-07 00:00:00,On Time,150,4
4038,4146,TCS,2025-12-05 00:00:00,2025-12-07 00:00:00,On Time,150,4
4039,4147,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-06 00:00:00,On Time,150,4
4040,4148,Daraz Express (DEX),2025-12-04 00:00:00,2025-12-07 00:00:00,On Time,150,4
4041,4149,Leopard Courier,2025-12-06 00:00:00,2025-12-11 00:00:00,Returned to Sender,150,1
4042,4150,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-07 00:00:00,Returned to Sender,250,1
4043,4151,Leopard Courier,2025-12-04 00:00:00,2025-12-10 00:00:00,Returned to Sender,250,1
4044,4152,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-06 00:00:00,On Time,150,4
4045,4153,Daraz Express (DEX),2025-12-06 00:00:00,2025-12-09 00:00:00,On Time,150,4
4046,4154,Daraz Express (DEX),2025-12-06 00:00:00,2025-12-08 00:00:00,On Time,150,4
4047,4155,Daraz Express (DEX),2025-12-06 00:00:00,2025-12-07 00:00:00,On Time,150,4
4048,4156,Daraz Express (DEX),2025-12-07 00:00:00,2025-12-08 00:00:00,On Time,150,5
4049,4157,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-08 00:00:00,Returned to Sender,150,2
4050,4158,Daraz Express (DEX),2025-12-07 00:00:00,2025-12-09 00:00:00,On Time,150,4
4051,4159,TCS,2025-12-06 00:00:00,2025-12-08 00:00:00,On Time,150,4
4052,4160,Leopard Courier,2025-12-05 00:00:00,2025-12-15 00:00:00,Delayed,250,4
4053,4161,Daraz Express (DEX),2025-12-05 00:00:00,2025-12-06 00:00:00,On Time,150,3
4054,4162,Daraz Express (DEX),2025-12-08 00:00:00,2025-12-09 00:00:00,On Time,150,3
4055,4163,TCS,2025-12-06 00:00:00,2025-12-09 00:00:00,On Time,150,4
4056,4164,TCS,2025-12-07 00:00:00,2025-12-08 00:00:00,On Time,150,4
4057,4165,Daraz Express (DEX),2025-12-08 00:00:00,2025-12-11 00:00:00,On Time,150,4
4058,4166,TCS,2025-12-08 00:00:00,2025-12-12 00:00:00,Returned to Sender,250,2
4059,4167,Daraz Express (DEX),2025-12-07 00:00:00,2025-12-08 00:00:00,On Time,150,4
